ID,Title,Option 1,Option 2,Option 1 Ask (¢),Option 2 Ask (¢),Status,Expires
546113,Will Freddy Peralta have the lowest ERA in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546114,Will Michael King have the lowest ERA in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546115,Will Bryan Woo have the lowest ERA in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546116,Will Tarik Skubal have the lowest ERA in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546117,Will Robbie Ray have the lowest ERA in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546118,Will Zack Wheeler have the lowest ERA in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546119,Will Michael Wacha have the lowest ERA in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546120,Will Nick Pivetta have the lowest ERA in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546121,Will David Peterson have the lowest ERA in the MLB?,Yes,No,93.0,100.0,active,2025-09-29T12:00:00Z
546122,Will Matthew Liberatore have the lowest ERA in the MLB?,Yes,No,93.0,100.0,active,2025-09-29T12:00:00Z
546123,Will Reese Olson have the lowest ERA in the MLB?,Yes,No,50.0,98.0,active,2025-09-29T12:00:00Z
546124,Will Matthew Boyd have the lowest ERA in the MLB?,Yes,No,50.0,99.0,active,2025-09-29T12:00:00Z
546140,Will Samia Suluhu Hassan win the 2025 Tanzania presidential election?,Yes,No,94.0,7.0,active,2025-10-28T12:00:00Z
546141,Will Dorothy Semu win the 2025 Tanzania presidential election?,Yes,No,4.6,97.9,active,2025-10-28T12:00:00Z
546142,Will Tundu Lissu win the 2025 Tanzania presidential election?,Yes,No,2.0,98.9,active,2025-10-28T12:00:00Z
546155,Will MacKenzie Gore throw the most strikeouts in the MLB?,Yes,No,50.0,99.0,active,2025-09-29T12:00:00Z
546156,Will Zack Wheeler throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546157,Will Garrett Crochet throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546158,Will Cole Ragans throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546159,Will Carlos Rodón throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546160,Will Chris Sale throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546161,Will Tarik Skubal throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546162,Will Logan Webb throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546163,Will Hunter Brown throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546164,Will Nathan Eovaldi throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546165,Will Michael King throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546166,Will Joe Ryan throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546167,Will Robbie Ray throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546168,Will Paul Skenes throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546169,Will Kris Bubic throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546170,Will Sonny Gray throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546171,Will Hunter Greene throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546172,Will Max Fried throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546173,Will Zac Gallen throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546174,Will Max Meyer throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546175,Will Cristopher Sánchez throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546176,Will Framber Valdez throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546177,Will Yoshinobu Yamamoto throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546178,Will Ben Brown throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546179,Will Dylan Cease throw the most strikeouts in the MLB?,Yes,No,50.0,100.0,active,2025-09-29T12:00:00Z
546242,Will Coinbase acquire Circle before September?,Yes,No,1.6,98.8,active,2025-08-31T12:00:00Z
546243,Will Tether acquire Circle before September?,Yes,No,1.3,98.8,active,2025-08-31T12:00:00Z
546245,Will Gabriela Firea be the next Mayor of Bucharest?,Yes,No,6.0,95.0,active,2025-12-31T12:00:00Z
546246,Will Cristian Popescu Piedone be the next Mayor of Bucharest?,Yes,No,2.7,97.8,active,2025-12-31T12:00:00Z
546247,Will Daniel Baluta be the next Mayor of Bucharest?,Yes,No,3.1,97.3,active,2025-12-31T12:00:00Z
546248,Will Ciprian Ciucu be the next Mayor of Bucharest?,Yes,No,36.0,66.0,active,2025-12-31T12:00:00Z
546249,Will Catalin Drula be the next Mayor of Bucharest?,Yes,No,32.0,70.0,active,2025-12-31T12:00:00Z
546250,Will Vlad Voiculescu be the next Mayor of Bucharest?,Yes,No,0.2,99.9,active,2025-12-31T12:00:00Z
546252,Will Dan Trifu be the next Mayor of Bucharest?,Yes,No,1.1,99.2,active,2025-12-31T12:00:00Z
546253,Will Virgil Alexandru Zidaru be the next Mayor of Bucharest?,Yes,No,0.5,99.7,active,2025-12-31T12:00:00Z
546254,Will Vlad Gheorghe be the next Mayor of Bucharest?,Yes,No,10.0,91.0,active,2025-12-31T12:00:00Z
546255,Will Sorin Grindeanu be the next Mayor of Bucharest?,Yes,No,0.1,100.0,active,2025-12-31T12:00:00Z
546256,Will Călin Georgescu be the next Mayor of Bucharest?,Yes,No,0.1,100.0,active,2025-12-31T12:00:00Z
546257,Will George Tuță be the next Mayor of Bucharest?,Yes,No,0.3,99.8,active,2025-12-31T12:00:00Z
546258,Will Robert Negoiță be the next Mayor of Bucharest?,Yes,No,0.4,99.8,active,2025-12-31T12:00:00Z
546259,Will Marian Vanghelie be the next Mayor of Bucharest?,Yes,No,0.2,99.9,active,2025-12-31T12:00:00Z
546260,Will Claudiu Târziu be the next Mayor of Bucharest?,Yes,No,0.2,100.0,active,2025-12-31T12:00:00Z
546261,Will Sebastian Burduja be the next Mayor of Bucharest?,Yes,No,0.7,99.6,active,2025-12-31T12:00:00Z
546262,Will Octavian Berceanu be the next Mayor of Bucharest?,Yes,No,0.9,99.3,active,2025-12-31T12:00:00Z
546271,Will Victor Ponta be the next Mayor of Bucharest?,Yes,No,0.2,99.9,active,2025-12-31T12:00:00Z
546272,Will Crin Antonescu be the next Mayor of Bucharest?,Yes,No,0.1,100.0,active,2025-12-31T12:00:00Z
546273,Will Cătălin Cîrstoiu be the next Mayor of Bucharest?,Yes,No,0.1,100.0,active,2025-12-31T12:00:00Z
546280,Andrew Cuomo charged before September?,Yes,No,2.8,98.9,active,2025-08-31T12:00:00Z
546373,Will Giannis Antetokounmpo be traded to the Spurs?,Yes,No,0.9,99.5,active,2025-10-22T12:00:00Z
546374,Will Giannis Antetokounmpo be traded to the Rockets?,Yes,No,8.6,99.6,active,2025-10-22T12:00:00Z
546375,Will Giannis Antetokounmpo be traded to the Knicks?,Yes,No,0.4,99.8,active,2025-10-22T12:00:00Z
546376,Will Giannis Antetokounmpo be traded to the Mavericks?,Yes,No,0.5,99.8,active,2025-10-22T12:00:00Z
546377,Will Giannis Antetokounmpo be traded to the Heat?,Yes,No,7.9,99.1,active,2025-10-22T12:00:00Z
546378,Will Giannis Antetokounmpo be traded to the Lakers?,Yes,No,0.4,99.7,active,2025-10-22T12:00:00Z
546379,Will Giannis Antetokounmpo be traded to the Nets?,Yes,No,0.7,99.5,active,2025-10-22T12:00:00Z
546380,Will Giannis Antetokounmpo be traded to the Celtics?,Yes,No,1.5,99.6,active,2025-10-22T12:00:00Z
546381,Will Giannis Antetokounmpo be traded to the Raptors?,Yes,No,7.3,99.6,active,2025-10-22T12:00:00Z
546382,Will Giannis Antetokounmpo be traded to the Pistons?,Yes,No,0.6,99.6,active,2025-10-22T12:00:00Z
546394,Will Giannis Antetokounmpo not be traded?,Yes,No,96.0,19.0,active,2025-10-22T12:00:00Z
545312,Will the Party of Action and Solidarity win the most seats in the 2025 Moldova parliamentary election?,Yes,No,94.0,7.0,active,2025-09-28T12:00:00Z
545313,Will the Bloc of Communists and Socialists win the most seats in the 2025 Moldova parliamentary election?,Yes,No,3.9,96.7,active,2025-09-28T12:00:00Z
545314,Will Victory win the most seats in the 2025 Moldova parliamentary election?,Yes,No,2.2,98.5,active,2025-09-28T12:00:00Z
545315,Will Alternative win the most seats in the 2025 Moldova parliamentary election?,Yes,No,2.1,98.9,active,2025-09-28T12:00:00Z
545491,Guardians vs. Twins,Guardians,Twins,74.0,77.0,active,2025-05-27T23:40:00Z
545627,Another US debt downgrade in 2025?,Yes,No,13.0,89.0,active,2025-12-31T12:00:00Z
546466,Will Siaosi Sovaleni be the next Prime Minister of Tonga after the election?,Yes,No,24.0,93.0,active,2025-11-30T12:00:00Z
546467,Will Dr ‘Aisake Valu Eke be the next Prime Minister of Tonga after the election?,Yes,No,75.0,41.0,active,2025-11-30T12:00:00Z
546468,Will Dr Viliami Uasike Latu be the next Prime Minister of Tonga after the election?,Yes,No,13.0,89.0,active,2025-11-30T12:00:00Z
546469,Will Etuate Lavulavu be the next Prime Minister of Tonga after the election?,Yes,No,1.5,98.9,active,2025-11-30T12:00:00Z
546470,Will Semisi Sika be the next Prime Minister of Tonga after the election?,Yes,No,1.4,99.0,active,2025-11-30T12:00:00Z
546471,Will Siaosi Pōhiva be the next Prime Minister of Tonga after the election?,Yes,No,0.9,99.3,active,2025-11-30T12:00:00Z
546489,Will Tristan Wirfs win the NFL Protector of the Year?,Yes,No,50.0,99.0,active,2026-02-09T12:00:00Z
546490,Will Trent Williams win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546491,Will Brian O'Neill win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546492,Will Joe Alt win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546493,Will Lane Johnson win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546494,Will Mike McGlinchey win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546495,Will Garett Bolles win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546496,Will Dion Dawkins win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546497,Will Andrew Wylie win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546498,Will Laremy Tunsil win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546499,Will Penei Sewell win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546500,Will Ronnie Stanley win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546501,Will Taylor Decker win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546502,Will Jordan Mailata win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546503,Will Spencer Brown win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546504,Will Charles Cross win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546505,Will Joe Thuney win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546506,Will Tyler Linderbaum win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546507,Will Creed Humphrey win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546509,Will Tyler Smith win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546510,Will Ryan Kelly win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546511,Will Cam Jurgens win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546512,Will Will Campbell win the NFL Protector of the Year?,Yes,No,50.0,100.0,active,2026-02-09T12:00:00Z
546611,Will OpenAI launch a new consumer hardware product in 2025?,Yes,No,12.0,89.0,active,
546612,"Will OpenAI launch a new consumer hardware product by March 31, 2026?",Yes,No,50.0,78.0,active,
546718,Boxing: Sonny Bill Williams vs. Paul Gallen,SBW,Gallen ,63.0,45.0,active,2025-07-17T12:00:00Z
546741,OpenAI announces development of glasses/headset before August?,Yes,No,1.9,98.3,active,2025-07-31T12:00:00Z
546748,Will Texas make the College Football Playoff?,Yes,No,69.0,67.0,active,2025-12-20T12:00:00Z
546749,Will Ohio State make the College Football Playoff?,Yes,No,88.0,88.0,active,2025-12-20T12:00:00Z
546750,Will Georgia make the College Football Playoff?,Yes,No,87.0,88.0,active,2025-12-20T12:00:00Z
546751,Will Oregon make the College Football Playoff?,Yes,No,86.0,86.0,active,2025-12-20T12:00:00Z
546752,Will Penn State make the College Football Playoff?,Yes,No,71.0,71.0,active,2025-12-20T12:00:00Z
546753,Will Alabama make the College Football Playoff?,Yes,No,86.0,86.0,active,2025-12-20T12:00:00Z
546754,Will Notre Dame make the College Football Playoff?,Yes,No,84.0,86.0,active,2025-12-20T12:00:00Z
546755,Will Clemson make the College Football Playoff?,Yes,No,98.0,98.0,active,2025-12-20T12:00:00Z
546756,Will LSU make the College Football Playoff?,Yes,No,59.0,59.0,active,2025-12-20T12:00:00Z
546757,Will Ole Miss make the College Football Playoff?,Yes,No,98.0,97.0,active,2025-12-20T12:00:00Z
546758,Will Michigan make the College Football Playoff?,Yes,No,100.0,99.0,active,2025-12-20T12:00:00Z
546759,Will Tennessee make the College Football Playoff?,Yes,No,75.0,90.0,active,2025-12-20T12:00:00Z
546760,Will Texas A&M make the College Football Playoff?,Yes,No,88.0,88.0,active,2025-12-20T12:00:00Z
546761,Will Miami Florida make the College Football Playoff?,Yes,No,99.0,100.0,active,2025-12-20T12:00:00Z
546762,Will Florida make the College Football Playoff?,Yes,No,70.0,99.0,active,2025-12-20T12:00:00Z
546763,Will South Carolina make the College Football Playoff?,Yes,No,84.0,86.0,active,2025-12-20T12:00:00Z
546764,Will Oklahoma make the College Football Playoff?,Yes,No,99.0,100.0,active,2025-12-20T12:00:00Z
546765,Will Auburn make the College Football Playoff?,Yes,No,73.0,73.0,active,2025-12-20T12:00:00Z
546766,Will SMU make the College Football Playoff?,Yes,No,98.0,98.0,active,2025-12-20T12:00:00Z
546767,Will Louisville make the College Football Playoff?,Yes,No,91.0,100.0,active,2025-12-20T12:00:00Z
546768,Will Missouri make the College Football Playoff?,Yes,No,98.0,100.0,active,2025-12-20T12:00:00Z
546769,Will Indiana make the College Football Playoff?,Yes,No,98.0,98.0,active,2025-12-20T12:00:00Z
546770,Will Arizona State make the College Football Playoff?,Yes,No,99.0,100.0,active,2025-12-20T12:00:00Z
546771,Will Georgia Tech make the College Football Playoff?,Yes,No,15.0,99.0,active,2025-12-20T12:00:00Z
546772,Will Nebraska make the College Football Playoff?,Yes,No,98.0,100.0,active,2025-12-20T12:00:00Z
546773,Will Kansas State make the College Football Playoff?,Yes,No,90.0,94.0,active,2025-12-20T12:00:00Z
546774,Will Texas Tech make the College Football Playoff?,Yes,No,98.0,100.0,active,2025-12-20T12:00:00Z
546775,Will USC make the College Football Playoff?,Yes,No,86.0,86.0,active,2025-12-20T12:00:00Z
546776,Will Illinois make the College Football Playoff?,Yes,No,94.0,94.0,active,2025-12-20T12:00:00Z
546777,Will BYU make the College Football Playoff?,Yes,No,99.0,100.0,active,2025-12-20T12:00:00Z
546778,Will Iowa make the College Football Playoff?,Yes,No,95.0,100.0,active,2025-12-20T12:00:00Z
546779,Will Baylor make the College Football Playoff?,Yes,No,98.0,100.0,active,2025-12-20T12:00:00Z
546780,Will Washington make the College Football Playoff?,Yes,No,58.0,59.0,active,2025-12-20T12:00:00Z
546781,Will Utah make the College Football Playoff?,Yes,No,77.0,86.0,active,2025-12-20T12:00:00Z
546782,Will Duke make the College Football Playoff?,Yes,No,97.0,100.0,active,2025-12-20T12:00:00Z
546783,Will North Carolina make the College Football Playoff?,Yes,No,87.0,88.0,active,2025-12-20T12:00:00Z
546784,Will Iowa State make the College Football Playoff?,Yes,No,50.0,99.0,active,2025-12-20T12:00:00Z
546785,Will TCU make the College Football Playoff?,Yes,No,100.0,100.0,active,2025-12-20T12:00:00Z
546786,Will Kansas make the College Football Playoff?,Yes,No,57.0,100.0,active,2025-12-20T12:00:00Z
546787,Will Florida State make the College Football Playoff?,Yes,No,92.0,94.0,active,2025-12-20T12:00:00Z
546788,Will Boise State make the College Football Playoff?,Yes,No,100.0,100.0,active,2025-12-20T12:00:00Z
546789,Will Arkansas make the College Football Playoff?,Yes,No,83.0,88.0,active,2025-12-20T12:00:00Z
546790,Will Minnesota make the College Football Playoff?,Yes,No,52.0,100.0,active,2025-12-20T12:00:00Z
546791,Will Colorado make the College Football Playoff?,Yes,No,99.0,98.0,active,2025-12-20T12:00:00Z
546792,Will NC State make the College Football Playoff?,Yes,No,90.0,100.0,active,2025-12-20T12:00:00Z
546793,Will Virginia Tech make the College Football Playoff?,Yes,No,98.0,100.0,active,2025-12-20T12:00:00Z
546794,Will Tulane make the College Football Playoff?,Yes,No,92.0,100.0,active,2025-12-20T12:00:00Z
546795,Will UCLA make the College Football Playoff?,Yes,No,95.0,100.0,active,2025-12-20T12:00:00Z
546805,Will Russia capture Kostyantynivka by August 31?,Yes,No,5.0,97.0,active,2025-08-31T12:00:00Z
546806,Will Russia capture Kostyantynivka by December 31?,Yes,No,43.0,58.0,active,2025-12-31T12:00:00Z
546807,Jill Biden charged before September?,Yes,No,2.6,98.0,active,2025-08-31T12:00:00Z
546819,India strike on Pakistan before August?,Yes,No,1.6,98.8,active,2025-07-31T12:00:00Z
546820,Pakistan strike on India before August?,Yes,No,1.6,98.5,active,2025-07-31T12:00:00Z
547684,Farcaster airdrop in Q3 2025?,Yes,No,11.0,95.0,active,2025-08-31T12:00:00Z
547685,Pump.fun airdrop in Q3 2025?,Yes,No,97.7,6.9,active,2025-08-31T12:00:00Z
547686,Linea airdrop in Q3 2025?,Yes,No,80.0,22.0,active,2025-08-31T12:00:00Z
547687,Rainbow airdrop in Q3 2025?,Yes,No,13.0,93.0,active,2025-08-31T12:00:00Z
547688,Aleo airdrop in Q3 2025?,Yes,No,7.0,95.0,active,2025-08-31T12:00:00Z
547689,Rabby airdrop in Q3 2025?,Yes,No,3.9,97.0,active,2025-08-31T12:00:00Z
547690,Avail airdrop in Q3 2025?,Yes,No,9.0,95.0,active,2025-08-31T12:00:00Z
547691,Astaria airdrop in Q3 2025?,Yes,No,4.5,98.6,active,2025-08-31T12:00:00Z
547692,MetaMask airdrop in Q3 2025?,Yes,No,2.8,97.9,active,2025-08-31T12:00:00Z
547693,PartyDAO airdrop in Q3 2025?,Yes,No,7.0,96.0,active,2025-08-31T12:00:00Z
547694,Base airdrop in Q3 2025?,Yes,No,5.4,97.0,active,2025-08-31T12:00:00Z
547695,Jumper airdrop in Q3 2025?,Yes,No,10.4,91.6,active,2025-08-31T12:00:00Z
547720,Will Microsoft be the largest company in the world by market cap on July 31?,Yes,No,8.0,94.0,active,2025-07-31T12:00:00Z
547721,Will NVIDIA be the largest company in the world by market cap on July 31?,Yes,No,92.0,9.0,active,2025-07-31T12:00:00Z
547722,Will Apple be the largest company in the world by market cap on July 31?,Yes,No,0.4,99.7,active,2025-07-31T12:00:00Z
547723,Will Amazon be the largest company in the world by market cap on July 31?,Yes,No,0.2,100.0,active,2025-07-31T12:00:00Z
547724,Will Google be the largest company in the world by market cap on July 31?,Yes,No,0.3,100.0,active,2025-07-31T12:00:00Z
547725,Will another company be the largest in the world by market cap on July 31?,Yes,No,0.2,100.0,active,2025-07-31T12:00:00Z
547726,Will Google have the top AI model on July 31?,Yes,No,80.0,22.0,active,2025-07-31T12:00:00Z
547727,Will Anthropic have the top AI model on July 31?,Yes,No,2.7,97.7,active,2025-07-31T12:00:00Z
547728,Will xAI have the top AI model on July 31?,Yes,No,15.3,85.0,active,2025-07-31T12:00:00Z
547729,Will OpenAI have the top AI model on July 31?,Yes,No,2.9,97.3,active,2025-07-31T12:00:00Z
547730,Will DeepSeek have the top AI model on July 31?,Yes,No,0.4,99.8,active,2025-07-31T12:00:00Z
547731,Will Alibaba have the top AI model on July 31?,Yes,No,0.4,99.9,active,2025-07-31T12:00:00Z
547732,Will Meta have the top AI model on July 31?,Yes,No,0.6,99.8,active,2025-07-31T12:00:00Z
547753,Will Donald Trump issue 40 or more executive orders in June?,Yes,No,0.1,100.0,active,2025-06-30T12:00:00Z
547757,Will Jonas Gahr Støre become the next Prime Minister of Norway?,Yes,No,74.0,27.0,active,2025-09-08T12:00:00Z
547758,Will Erna Solberg become the next Prime Minister of Norway?,Yes,No,16.0,85.0,active,2025-09-08T12:00:00Z
547759,Will Trygve Slagsvold Vedum become the next Prime Minister of Norway?,Yes,No,0.3,99.8,active,2025-09-08T12:00:00Z
547760,Will Sylvi Listhaug become the next Prime Minister of Norway?,Yes,No,9.0,92.0,active,2025-09-08T12:00:00Z
547863,Will Marc-André ter Stegen sign with a new club during the transfer window?,Yes,No,60.0,49.0,active,2025-09-03T12:00:00Z
547865,Will Alejandro Garnacho sign with a new club during the transfer window?,Yes,No,85.0,49.0,active,2025-09-03T12:00:00Z
547867,Will Nico Williams sign with a new club during the transfer window?,Yes,No,1.1,99.4,active,2025-09-03T12:00:00Z
547921,Will Luka Modric sign with a new club during the transfer window?,Yes,No,99.9,0.5,active,2025-09-03T12:00:00Z
547930,Will Harry Kane sign with a new club during the transfer window?,Yes,No,6.0,97.0,active,2025-09-03T12:00:00Z
547944,Will Xavi Simons sign with a new club during the transfer window?,Yes,No,99.0,35.0,active,2025-09-03T12:00:00Z
547945,Will Benjamin Sesko sign with a new club during the transfer window?,Yes,No,75.0,50.0,active,2025-09-03T12:00:00Z
547946,Will Kai Havertz sign with a new club during the transfer window?,Yes,No,50.0,90.0,active,2025-09-03T12:00:00Z
547947,Will Marcus Rashford sign with a new club during the transfer window?,Yes,No,99.8,19.0,active,2025-09-03T12:00:00Z
547948,Will Luis Diaz sign with a new club during the transfer window?,Yes,No,49.0,69.0,active,2025-09-03T12:00:00Z
547951,Will Emiliano Martinez sign with a new club during the transfer window?,Yes,No,84.0,84.0,active,2025-09-03T12:00:00Z
547952,Will Bruno Fernandes sign with a new club during the transfer window?,Yes,No,70.0,90.0,active,2025-09-03T12:00:00Z
547954,Pedro Sánchez out as PM of Spain in 2025?,Yes,No,37.0,65.0,active,2025-12-31T12:00:00Z
547955,NATO article 5 in 2025?,Yes,No,6.0,96.0,active,2025-12-31T12:00:00Z
547957,Spain snap election called in 2025?,Yes,No,34.0,68.0,active,2025-12-31T12:00:00Z
547970,Major meteor strike (10kt+) in 2025?,Yes,No,15.0,87.0,active,2025-12-31T12:00:00Z
548026,5kt meteor strike in 2025?,Yes,No,31.0,70.0,active,2025-12-31T12:00:00Z
548080,US x Russia military clash in 2025?,Yes,No,5.0,96.0,active,2025-12-31T12:00:00Z
548081,Will Russia invade Finland in 2025?,Yes,No,3.2,97.2,active,2025-12-31T12:00:00Z
548083,Will Russia invade a NATO country in 2025?,Yes,No,3.6,96.8,active,2025-12-31T12:00:00Z
548199,Will the Court Force Trump to Refund Tariffs?,Yes,No,16.0,86.0,active,2025-12-31T12:00:00Z
548254,Will Arch Manning win the Heisman Trophy?,Yes,No,40.0,93.0,active,2025-12-21T12:00:00Z
548255,Will Garrett Nussemeier win the Heisman Trophy?,Yes,No,39.0,97.0,active,2025-12-21T12:00:00Z
548256,Will Jeremiah Smith win the Heisman Trophy?,Yes,No,39.0,99.0,active,2025-12-21T12:00:00Z
548257,Will Cade Klubnik win the Heisman Trophy?,Yes,No,39.0,99.0,active,2025-12-21T12:00:00Z
548258,Will Drew Allar win the Heisman Trophy?,Yes,No,50.0,100.0,active,2025-12-21T12:00:00Z
548259,Will Dante Moore win the Heisman Trophy?,Yes,No,50.0,100.0,active,2025-12-21T12:00:00Z
548260,Will LaNorris Sellers win the Heisman Trophy?,Yes,No,39.0,99.0,active,2025-12-21T12:00:00Z
548261,Will Julian Sayin win the Heisman Trophy?,Yes,No,50.0,100.0,active,2025-12-21T12:00:00Z
548262,Will DJ Lagway win the Heisman Trophy?,Yes,No,39.0,99.0,active,2025-12-21T12:00:00Z
548263,Will Carson Beck win the Heisman Trophy?,Yes,No,50.0,100.0,active,2025-12-21T12:00:00Z
548264,Will John Mateer win the Heisman Trophy?,Yes,No,50.0,100.0,active,2025-12-21T12:00:00Z
548265,Will Sam Leavitt win the Heisman Trophy?,Yes,No,50.0,100.0,active,2025-12-21T12:00:00Z
548266,Will Ryan Williams win the Heisman Trophy?,Yes,No,50.0,100.0,active,2025-12-21T12:00:00Z
548267,Will Gunner Stockton win the Heisman Trophy?,Yes,No,50.0,100.0,active,2025-12-21T12:00:00Z
548268,Will Austin Simmons win the Heisman Trophy?,Yes,No,50.0,100.0,active,2025-12-21T12:00:00Z
548269,Will Marcel Reed win the Heisman Trophy?,Yes,No,50.0,100.0,active,2025-12-21T12:00:00Z
548270,Will Dylan Raiola win the Heisman Trophy?,Yes,No,50.0,99.0,active,2025-12-21T12:00:00Z
547076,Apple announces iPhone assembly in the U.S. before September?,Yes,No,2.2,98.1,active,2025-08-31T12:00:00Z
547378,Emmanuel & Brigitte Macron divorce in 2025?,Yes,No,6.0,95.0,active,2025-12-31T12:00:00Z
547436,Will the next government of Suriname be NDP/VHP?,Yes,No,0.1,100.0,active,2025-06-30T12:00:00Z
547437,Will the next government of Suriname be NDP/NPS/ABOP?,Yes,No,99.7,0.6,active,2025-06-30T12:00:00Z
547438,Will the next government of Suriname be VHP/NPS/ABOP?,Yes,No,0.1,100.0,active,2025-06-30T12:00:00Z
547439,Will the next government of Suriname be NDP/VHP/ABOP?,Yes,No,0.1,100.0,active,2025-06-30T12:00:00Z
547440,Will the next government of Suriname be NDP/VHP/NPS?,Yes,No,0.1,100.0,active,2025-06-30T12:00:00Z
547441,Will the next government of Suriname be VHP/ABOP?,Yes,No,0.1,100.0,active,2025-06-30T12:00:00Z
547442,Will the next government of Suriname be NDP/ABOP?,Yes,No,0.3,100.0,active,2025-06-30T12:00:00Z
547443,Will the next government of Suriname be something else?,Yes,No,0.6,100.0,active,2025-06-30T12:00:00Z
549140,Polish snap election called in 2025?,Yes,No,15.0,88.0,active,2026-01-01T00:00:00Z
549324,Will Tesla launch a driverless Robotaxi service in 2025?,Yes,No,43.0,59.0,active,2025-12-31T00:00:00Z
549327,Will the chopsticks catch SpaceX Starship Flight Test 10 Superheavy booster?,Yes,No,62.0,56.0,active,2025-06-30T00:00:00Z
549328,Will SpaceX Starship Flight Test 10 Superheavy explode?,Yes,No,41.0,73.0,active,2025-06-30T00:00:00Z
